번호,구분,상품번호,대분류,서명,저자,출판사,보유 권수,데이터기준일
15513,전자책,85014848,문학,마르타의 일,박서련 저,한겨레출판,2,2025-07-01
15514,전자책,83490870,문학,마음에도 근육이 붙나 봐요,AM327 저,흐름출판,2,2025-07-01
15515,전자책,70868846,문학,마음이 살짝 기운다,나태주 저/로아 그림,알에이치코리아(RHK),2,2025-07-01
15516,전자책,69722908,문학,메이드 인 강남,주원규 저,네오픽션,1,2025-07-01
15517,전자책,89321031,인문／사회,명리심리학,양창순 저,다산북스,1,2025-07-01
15518,전자책,86025560,자기관리,명상이 이렇게 쓸모 있을 줄이야,가토 후미코 저/정세영  역,비즈니스북스,1,2025-07-01
15519,전자책,17724944,문학,모든 고양이는 회색이다,안드레이 노튼 저,위즈덤커넥트,1,2025-07-01
15520,전자책,84816160,인문／사회,모든 공간에는 비밀이 있다,최경철 저,웨일북,1,2025-07-01
15521,전자책,77199918,문학,무리하지 않는 선에서,한수희 저/서평화 그림,휴머니스트,1,2025-07-01
15522,전자책,85019663,자연과과학,문명 건설 가이드,라이언 노스 저/조은영 역,웅진지식하우스,2,2025-07-01
15523,전자책,79309363,문학,물 만난 물고기,이찬혁 저,수카,1,2025-07-01
15524,전자책,86365883,자연과과학,바디 : 우리 몸 안내서,빌 브라이슨 저/이한음 역,까치(까치글방),1,2025-07-01
15525,전자책,76899626,문학,백악관 속기사는 핑크 슈즈를 신는다,벡 도리-스타인 저/이수경 역,마시멜로,2,2025-07-01
15526,전자책,86007762,경제／경영,부의 확장,"천영록,제갈현열 공저",다산북스,1,2025-07-01
15527,전자책,85476285,경제／경영,부자의 독서,"김학렬,김로사,김익수 공저",리더스북,2,2025-07-01
15528,전자책,82825051,경제／경영,부자의 프레임,질 슐레진저 저/박선령 역,리더스북,2,2025-07-01
15529,전자책,85931899,문학,붕대 감기,윤이형 저,작가정신,1,2025-07-01
15530,전자책,75510474,문학,브링 미 백,B. A. 패리스 저/황금진 역,arte(아르테),2,2025-07-01
15531,전자책,85110417,문학,빅 엔젤의 마지막 토요일,루이스 알베르토 우레아 저/심연희 역,다산책방,1,2025-07-01
15532,전자책,83535871,경제／경영,빅히트,"김한진,김일구,김동환 공저",페이지2,1,2025-07-01
15533,전자책,79918773,문학,사기병,윤지회 저,웅진지식하우스,2,2025-07-01
15534,전자책,69255195,문학,"사랑하게 해줘서, 고마워",김재식 저/최청운 그림,쌤앤파커스,1,2025-07-01
15535,전자책,84763795,문학,사랑하는 미움들,김사월 저,놀,1,2025-07-01
15536,전자책,73777067,문학,"사실, 내성적인 사람입니다",남인숙 저,21세기북스,2,2025-07-01
15537,전자책,79648550,인문／사회,산책자의 인문학,문갑식 글/이서현 사진,다산초당,1,2025-07-01
15538,전자책,76175646,문학,살인 현장은 구름 위,히가시노 게이고 저/김난주 역,재인,1,2025-07-01
15539,전자책,81526351,인문／사회,생각이 바뀌는 순간,캐서린 A. 샌더슨 저/최은아 역,한국경제신문사(한경비피),2,2025-07-01
15540,전자책,78900348,문학,"샤넬백을 버린 날, 새로운 삶이 시작됐다",최유리 저,흐름출판,2,2025-07-01
15541,전자책,75453512,문학,설이,심윤경 저,한겨레출판,2,2025-07-01
15542,전자책,85183733,인문／사회,세상에서 가장 빠른 고전 읽기,보도사 편집부 저/김소영 역/후쿠다 가즈야 감수,위즈덤하우스,2,2025-07-01
15543,전자책,69176871,문학,스틸 미(Still Me),조조 모예스 저/공경희 역,살림출판사,2,2025-07-01
15544,전자책,87619735,자기관리,습관의 완성,이범용 저,스마트북스,1,2025-07-01
15545,전자책,89470065,문학,"시간은 없고, 잘하고는 싶고",김성광 저,푸른숲,2,2025-07-01
15546,전자책,77986373,자연과과학,시간은 흐르지 않는다,카를로 로벨리 저/이중원 역,쌤앤파커스,1,2025-07-01
15547,전자책,72311031,자기관리,시작의 기술,개리 비숍 저/이지연 역,웅진지식하우스,2,2025-07-01
15548,전자책,71534555,문학,신의 아이 1,야쿠마루 가쿠 저/이정민 역,몽실북스,1,2025-07-01
15549,전자책,71534556,문학,신의 아이 2,야쿠마루 가쿠 저/이정민 역,몽실북스,1,2025-07-01
15550,전자책,86145950,문학,심신 단련,이슬아 저,헤엄,1,2025-07-01
15551,전자책,86025567,문학,쓸 만한 인간 (개정증보판),박정민 저,상상출판,1,2025-07-01
15552,전자책,80993597,가정과생활,아기 말고 내 몸이 궁금해서,우아영 저,휴머니스트,1,2025-07-01
15553,전자책,78225901,문학,"아무튼, 문구",김규림 저,위고,1,2025-07-01
15554,전자책,71748088,문학,"아무튼, 식물",임이랑 저,코난북스,1,2025-07-01
15555,전자책,79184433,문학,"아무튼, 예능",복길 저,코난북스,1,2025-07-01
15556,전자책,78569650,자기관리,아침의 재발견,모기 겐이치로 저/조해선 역/양은우 감수,비즈니스북스,1,2025-07-01
15557,전자책,80777614,문학,안 느끼한 산문집,강이슬 저,웨일북,1,2025-07-01
15558,전자책,85578377,자기관리,안다고 다 말하지 말고 들었다고 다 믿지 마라,홋타 슈고 저/이정미 저,스몰빅라이프,1,2025-07-01
15559,전자책,77932167,자기관리,어떻게 살아야 할지 막막한 너에게,우쥔 저/이지수 역,오월구일,1,2025-07-01
15560,전자책,74976339,문학,어쩌다 가방끈이 길어졌습니다만,전선영 저,꿈의지도,1,2025-07-01
15561,전자책,71150514,문학,언니 내가 남자를 죽였어,오인칸 브레이스웨이트 저/강승희 역,천문장,1,2025-07-01
15562,전자책,74259838,인문／사회,엄마 심리 수업,윤우상 저,심플라이프,1,2025-07-01
15563,전자책,86938489,자기관리,엄마의 20년,오소희 저,수오서재,1,2025-07-01
15564,전자책,84183404,자기관리,여덟 가지 삶의 태도,나폴레온 힐 저/유혜인 역,흐름출판,2,2025-07-01
15565,전자책,78584656,문학,여성의 설득,메그 월리처 저/김지원 역,걷는나무,2,2025-07-01
15566,전자책,84816159,인문／사회,여자 공부하는 여자,민혜영 저,웨일북,1,2025-07-01
15567,전자책,69731494,문학,연애하지 않을 권리,엘리 저,카시오페아,1,2025-07-01
15568,전자책,80120632,문학,영화는 두 번 시작된다,이동진 저,위즈덤하우스,2,2025-07-01
15569,전자책,86246242,인문／사회,예술하는 습관,메이슨 커리 저/이미정 역,걷는나무,2,2025-07-01
15570,전자책,80785287,문학,오늘은 운동하러 가야 하는데,이진송 저,다산책방,1,2025-07-01
15571,전자책,86543601,문학,오늘은 이만 좀 쉴게요,손힘찬(오가타 마리토) 저,부크럼,1,2025-07-01
15572,전자책,78221943,문학,오늘의 퀴즈,"유세윤,유민하 공저",미메시스,2,2025-07-01
15573,전자책,85383157,문학,와일딩 홀,엘리자베스 핸드 저/이경아 역,열린책들,2,2025-07-01
15574,전자책,86241013,가정과생활,왜 나는 매일 아이에게 미안할까,김아연(틈틈이) 저,한빛라이프,1,2025-07-01
15575,전자책,76645963,가정과생활,왜 아이에게 그런 말을 했을까,정재영 저,웨일북,1,2025-07-01
15576,전자책,85930133,문학,외로워지면 내 이름을 불러줘,야마우치 마리코 저/박은희 역,허클베리북스,1,2025-07-01
15577,전자책,78590950,문학,요즘 남자는 그렇지 않습니다,데이라잇 저,팩토리나인,1,2025-07-01
15578,전자책,87581069,인문／사회,우리가 사랑할 때 이야기하지 않는 것들,에스터 페렐 저/김하현 역,웅진지식하우스,2,2025-07-01
15579,전자책,89344073,인문／사회,우리가 인생이라 부르는 것들,정재찬 저,인플루엔셜,1,2025-07-01
15580,전자책,70216788,인문／사회,우리는 왜 잠을 자야 할까,매슈 워커 저/이한음 역,열린책들,2,2025-07-01
15581,전자책,86157201,문학,우리의 사랑은 언제 불행해질까,서늘한여름밤 저,arte(아르테),2,2025-07-01
15582,전자책,87681768,자기관리,"울트라러닝, 세계 0.1％가 지식을 얻는 비밀",스콧 영 저/이한이 역,비즈니스북스,3,2025-07-01
15583,전자책,74222540,문학,위험한 시간 여행,조이스 캐롤 오츠 저/고상숙 역,북레시피,1,2025-07-01
15584,전자책,89509987,문학,유 미 에브리싱(You Me Everything),캐서린 아이작 저/노진선 역,마시멜로,2,2025-07-01
15585,전자책,77399690,인문／사회,유럽 도시 기행 1,유시민 저,생각의길,1,2025-07-01
15586,전자책,82443952,가정과생활,의사에게 ‘운동하세요’라는 말을 들었을 때 제일 처음 읽는 책,나카노 제임스 슈이치 저/김현정 역,북라이프,1,2025-07-01
15587,전자책,72161807,문학,이거 보통이 아니네,"김보통,강선임 공저",생각정거장,1,2025-07-01
15588,전자책,77674469,문학,이런 사람 만나지 마세요,유영만 저,나무생각,1,2025-07-01
15589,전자책,85012054,경제／경영,이웃집 백만장자 변하지 않는 부의 법칙,"토머스 스탠리,세라 스탠리 팰로 공저/김미정 역",비즈니스북스,2,2025-07-01
15590,전자책,83489095,문학,익명의 소녀,"그리어 헨드릭스,세라 페카넨 공저/이영아 역",인플루엔셜,1,2025-07-01
15591,전자책,88443754,인문／사회,인간 관계의 법칙,로버트 그린 저/강미경 역,웅진지식하우스,2,2025-07-01
15592,전자책,77398211,인문／사회,인간 본성의 법칙,로버트 그린 저/이지연 역,위즈덤하우스,2,2025-07-01
15593,전자책,69726615,자기관리,인간을 탐구하는 수업,사토 지에 저/송은애 역,다산북스,1,2025-07-01
15594,전자책,82892827,인문／사회,인간의 흑역사,톰 필립스 저/홍한결 역,윌북(willbook),1,2025-07-01
15595,전자책,89407569,문학,인생은 언제나 조금씩 어긋난다,박애희 저,수카,1,2025-07-01
15596,전자책,85970754,문학,인스타 걸,김민혜 저,안전가옥,1,2025-07-01
15597,전자책,76646185,문학,인어가 잠든 집,히가시노 게이고 저/김난주 역,재인,1,2025-07-01
15598,전자책,82035585,문학,일생일대의 거래,프레드릭 배크만 저/이은선 역,다산책방,1,2025-07-01
15599,전자책,84895905,문학,잊기 좋은 이름,김애란 저,열림원,1,2025-07-01
15600,전자책,89379633,문학,잠옷을 입으렴 (개정판),이도우 저,위즈덤하우스,2,2025-07-01
15601,전자책,74217130,문학,저 청소일 하는데요?,김예지 저,21세기북스,2,2025-07-01
15602,전자책,77184666,문학,제 인생에 답이 없어요,선바 저,위즈덤하우스,2,2025-07-01
15603,전자책,76071795,문학,제3의 시나리오 1,김진명 저,알에이치코리아(RHK),2,2025-07-01
15604,전자책,76071844,문학,제3의 시나리오 2,김진명 저,알에이치코리아(RHK),2,2025-07-01
15605,전자책,83550840,문학,조반니의 방,제임스 볼드윈 저/김지현 역,열린책들,2,2025-07-01
15606,전자책,73463288,문학,죽음 1,베르나르 베르베르 저/전미연 역,열린책들,2,2025-07-01
15607,전자책,73463286,문학,죽음 2,베르나르 베르베르 저/전미연 역,열린책들,2,2025-07-01
15608,전자책,77403523,문학,지구별 여행자,류시화 저,연금술사,1,2025-07-01
15609,전자책,75737851,문학,지극히 사적인 초능력,장강명 저,아작(디자인콤마),1,2025-07-01
15610,전자책,84939027,인문／사회,지금 바로 써먹는 심리학,리처드 와이즈먼 저/박세연 역,웅진지식하우스,2,2025-07-01
15611,전자책,84236623,가정과생활,지랄발랄 하은맘의 십팔년 책육아,김선미 저,알에이치코리아(RHK),2,2025-07-01
15612,전자책,87532206,인문／사회,지적 대화를 위한 넓고 얕은 지식 0(제로),채사장 저,웨일북,2,2025-07-01
15613,전자책,89241464,인문／사회,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,2,2025-07-01
15614,전자책,89241465,인문／사회,지적 대화를 위한 넓고 얕은 지식 2,채사장 저,웨일북,1,2025-07-01
15615,전자책,88418688,문학,지쳤거나 좋아하는 게 없거나,글배우 저,강한별,1,2025-07-01
15616,전자책,76897802,인문／사회,철학이 필요한 순간,스벤 브링크만 저/강경이 역,다산초당,1,2025-07-01
15617,전자책,84769528,가정과생활,초등 매일 공부의 힘,이은경 저,가나출판사,1,2025-07-01
15618,전자책,80088334,가정과생활,초등 자존감 수업,윤지영 저,카시오페아,1,2025-07-01
15619,전자책,75577746,자기관리,최강의 인생,데이브 아스프리 저/신솔잎 역,비즈니스북스,1,2025-07-01
15620,전자책,79648552,문학,최후의 만찬,서철원 저,다산책방,1,2025-07-01
15621,전자책,85429973,자기관리,출근길의 주문,이다혜 저,한겨레출판,2,2025-07-01
15622,전자책,78592338,문학,친애하는 아르키메데스 1,주웨시 저,피치에이,1,2025-07-01
15623,전자책,78592339,문학,친애하는 아르키메데스 2,주웨시 저/ 김희적 역  저,피치에이,1,2025-07-01
15624,전자책,88319045,예술／대중문화,컬러의 힘,캐런 할러 저/안진이 역,윌북(willbook),1,2025-07-01
15625,전자책,87458507,문학,콜 미 바이 유어 네임,안드레 애치먼 저/정지현 역,도서출판 잔,1,2025-07-01
15626,전자책,71051132,문학,킬링 이브,루크 제닝스 저/황금진 역,arte(아르테),2,2025-07-01
15627,전자책,72257348,문학,킬링 이브 2,루크 제닝스 저/황금진 역,arte(아르테),2,2025-07-01
15628,전자책,69736548,문학,태도의 말들,엄지혜 저,유유,1,2025-07-01
15629,전자책,77940355,문학,"튜브, 힘낼지 말지는 내가 결정해",하상욱 저,arte(아르테),2,2025-07-01
15630,전자책,85018546,가정과생활,틀 밖에서 놀게 하라,김경희 저,포르체,1,2025-07-01
15631,전자책,87458506,문학,파인드 미,안드레 애치먼 저/정지현 역,도서출판 잔,1,2025-07-01
15632,전자책,80926714,가정과생활,하버드 부모들은 어떻게 키웠을까,"로널드 F. 퍼거슨,타샤 로버트슨  저/정미나 역",웅진지식하우스,2,2025-07-01
15633,전자책,87528666,인문／사회,하버드 사랑학 수업,마리 루티 저/권상미 역,웅진지식하우스,2,2025-07-01
15634,전자책,75216123,문학,한자와 나오키 1,이케이도 준 저/이선희 역,인플루엔셜,1,2025-07-01
15635,전자책,75216126,문학,한자와 나오키 2,이케이도 준 저/이선희 역,인플루엔셜,1,2025-07-01
15636,전자책,84768811,문학,한자와 나오키 3,이케이도 준 저/이선희 역,인플루엔셜,1,2025-07-01
15637,전자책,85019653,자기관리,해빗,웬디 우드 저/김윤재 역,다산북스,1,2025-07-01
15638,전자책,89016981,문학,형사의 눈빛,야쿠마루 가쿠 저/최재호 역,북플라자,1,2025-07-01
15639,전자책,77184743,문학,호숫가 살인사건 (개정판),히가시노 게이고 저/권일영 역,알에이치코리아(RHK),2,2025-07-01
